frame,timestamp,track_id,x1,y1,x2,y2,x_center,y_center,bbox_width,bbox_height,zone,movement_pixels,is_stable,display_id
972,16.216,230,147.4,259.1,170.9,331.7,159.1,295.4,23.5,72.7,Left,2.2,True,Track Segment 45
972,16.216,232,259.0,257.5,289.5,334.1,274.3,295.8,30.6,76.6,Left,2.8,True,Track Segment 46
972,16.216,239,516.8,264.1,541.5,334.9,529.2,299.5,24.7,70.8,Middle,1.6,True,Track Segment 47
972,16.216,246,62.3,271.0,89.4,353.5,75.9,312.2,27.1,82.5,Left,7.2,True,Track Segment 49
972,16.216,251,179.4,269.4,201.2,345.1,190.3,307.3,21.8,75.7,Left,1.7,True,Track Segment 50
972,16.216,263,534.3,260.5,551.9,332.9,543.1,296.7,17.7,72.4,Middle,4.3,True,Track Segment 51
975,16.266,10,317.5,246.6,342.8,316.4,330.2,281.5,25.3,69.8,Middle,0.3,True,Track Segment 8
975,16.266,98,487.9,256.5,512.9,349.3,500.4,302.9,24.9,92.8,Middle,2.7,True,Track Segment 22
975,16.266,162,463.2,258.3,489.7,332.7,476.5,295.5,26.5,74.3,Middle,3.8,True,Track Segment 34
975,16.266,186,432.7,298.9,462.7,397.2,447.7,348.1,30.0,98.3,Middle,4.3,True,Track Segment 39
975,16.266,194,661.5,349.3,696.6,397.8,679.1,373.6,35.1,48.5,Right,3.2,True,Track Segment 42
975,16.266,201,213.8,275.7,244.1,354.2,228.9,315.0,30.3,78.4,Left,3.6,True,Track Segment 43
975,16.266,225,241.4,265.2,265.1,336.7,253.3,301.0,23.7,71.5,Left,3.5,True,Track Segment 44
975,16.266,230,147.1,258.0,171.1,331.3,159.1,294.6,23.9,73.3,Left,0.8,True,Track Segment 45
975,16.266,232,261.3,256.2,292.1,333.4,276.7,294.8,30.8,77.2,Left,2.6,True,Track Segment 46
975,16.266,239,519.4,264.1,543.8,334.4,531.6,299.3,24.4,70.3,Middle,2.4,True,Track Segment 47
975,16.266,246,69.4,270.3,96.4,352.7,82.9,311.5,27.0,82.4,Left,7.0,True,Track Segment 49
975,16.266,251,181.4,269.1,203.9,346.0,192.6,307.6,22.5,76.9,Left,2.3,True,Track Segment 50
975,16.266,263,538.1,260.4,555.7,332.4,546.9,296.4,17.7,72.0,Middle,3.8,True,Track Segment 51
978,16.316,10,318.4,246.8,343.2,316.4,330.8,281.6,24.8,69.6,Middle,0.6,True,Track Segment 8
978,16.316,98,490.4,257.6,515.0,349.0,502.7,303.3,24.7,91.4,Middle,2.3,True,Track Segment 22
978,16.316,162,467.2,257.2,493.6,331.3,480.4,294.3,26.4,74.2,Middle,4.1,True,Track Segment 34
978,16.316,186,436.6,299.1,466.1,396.5,451.4,347.8,29.5,97.4,Middle,3.7,True,Track Segment 39
978,16.316,194,664.2,349.3,698.6,396.8,681.4,373.0,34.4,47.5,Right,2.4,True,Track Segment 42
978,16.316,201,216.3,275.4,245.8,352.6,231.0,314.0,29.5,77.2,Left,2.3,True,Track Segment 43
978,16.316,225,244.8,264.8,268.4,335.6,256.6,300.2,23.6,70.8,Left,3.4,True,Track Segment 44
978,16.316,230,147.2,256.7,171.7,330.3,159.5,293.5,24.5,73.6,Left,1.2,True,Track Segment 45
978,16.316,232,264.1,255.7,294.8,332.4,279.4,294.1,30.6,76.7,Left,2.8,True,Track Segment 46
978,16.316,239,521.7,263.6,545.8,333.9,533.7,298.8,24.1,70.3,Middle,2.2,True,Track Segment 47
978,16.316,246,76.5,269.5,103.7,351.8,90.1,310.6,27.2,82.3,Left,7.3,True,Track Segment 49
978,16.316,251,182.7,268.9,205.8,346.0,194.2,307.4,23.1,77.1,Left,1.6,True,Track Segment 50
978,16.316,263,539.8,259.2,558.3,333.7,549.1,296.5,18.5,74.4,Middle,2.2,True,Track Segment 51
981,16.366,10,319.2,246.8,343.5,315.5,331.3,281.2,24.4,68.8,Middle,0.6,True,Track Segment 8
981,16.366,98,490.4,255.8,515.7,348.5,503.1,302.2,25.3,92.7,Middle,1.2,True,Track Segment 22
981,16.366,162,469.4,256.7,496.3,332.3,482.8,294.5,26.8,75.7,Middle,2.4,True,Track Segment 34
981,16.366,186,440.6,300.4,469.5,395.6,455.0,348.0,28.9,95.2,Middle,3.6,True,Track Segment 39
981,16.366,194,666.1,348.2,700.8,396.3,683.5,372.3,34.7,48.2,Right,2.2,True,Track Segment 42
981,16.366,201,218.1,274.3,247.7,352.5,232.9,313.4,29.7,78.2,Left,2.0,True,Track Segment 43
981,16.366,225,248.5,264.1,272.1,334.7,260.3,299.4,23.7,70.6,Left,3.8,True,Track Segment 44
981,16.366,230,147.3,256.0,172.1,328.7,159.7,292.3,24.8,72.7,Left,1.2,True,Track Segment 45
981,16.366,232,267.5,254.5,297.8,331.2,282.7,292.9,30.3,76.8,Left,3.5,True,Track Segment 46
981,16.366,239,523.7,261.7,547.9,333.5,535.8,297.6,24.2,71.8,Middle,2.4,True,Track Segment 47
981,16.366,242,434.3,253.9,457.3,327.8,445.8,290.8,23.0,73.8,Middle,3.2,True,Track Segment 48
981,16.366,246,80.5,269.2,107.7,352.3,94.1,310.7,27.2,83.0,Left,4.0,True,Track Segment 49
981,16.366,251,181.3,268.3,205.4,346.0,193.4,307.1,24.1,77.7,Left,0.9,True,Track Segment 50
981,16.366,263,542.4,259.1,560.4,331.1,551.4,295.1,18.0,72.1,Middle,2.7,True,Track Segment 51
984,16.416,10,319.9,246.2,344.2,314.6,332.0,280.4,24.4,68.4,Middle,1.1,True,Track Segment 8
984,16.416,98,491.3,253.7,517.5,347.8,504.4,300.7,26.2,94.1,Middle,2.0,True,Track Segment 22
984,16.416,162,470.8,256.3,498.5,335.3,484.7,295.8,27.7,79.0,Middle,2.3,True,Track Segment 34
984,16.416,186,445.0,301.6,473.3,395.4,459.2,348.5,28.3,93.8,Middle,4.2,True,Track Segment 39
984,16.416,194,668.3,347.3,702.8,395.7,685.6,371.5,34.6,48.4,Right,2.2,True,Track Segment 42
984,16.416,201,220.1,274.0,250.0,353.0,235.0,313.5,29.9,79.1,Left,2.1,True,Track Segment 43
984,16.416,225,251.5,263.4,275.4,334.4,263.5,298.9,23.9,71.0,Left,3.2,True,Track Segment 44
984,16.416,230,147.2,255.6,172.2,327.7,159.7,291.6,25.0,72.0,Left,0.7,True,Track Segment 45
984,16.416,232,269.1,252.4,298.9,329.3,284.0,290.8,29.8,77.0,Left,2.5,True,Track Segment 46
984,16.416,239,526.2,261.7,550.0,332.4,538.1,297.0,23.8,70.7,Middle,2.4,True,Track Segment 47
984,16.416,242,433.6,254.6,457.3,330.5,445.4,292.5,23.7,75.8,Middle,1.7,True,Track Segment 48
984,16.416,246,85.4,267.8,112.4,350.5,98.9,309.1,27.0,82.7,Left,5.1,True,Track Segment 49
984,16.416,251,179.5,268.5,204.5,345.9,192.0,307.2,25.0,77.4,Left,1.4,True,Track Segment 50
984,16.416,263,545.2,258.3,562.7,328.1,554.0,293.2,17.5,69.8,Middle,3.2,True,Track Segment 51
987,16.466,10,320.2,244.9,345.1,314.1,332.6,279.5,24.9,69.2,Middle,1.1,True,Track Segment 8
987,16.466,98,492.8,260.0,518.0,346.5,505.4,303.3,25.2,86.5,Middle,2.8,True,Track Segment 22
987,16.466,162,473.0,255.7,500.6,335.1,486.8,295.4,27.6,79.3,Middle,2.1,True,Track Segment 34
987,16.466,186,448.6,300.2,477.9,395.8,463.3,348.0,29.3,95.6,Middle,4.1,True,Track Segment 39
987,16.466,194,670.3,347.0,704.8,395.2,687.5,371.1,34.5,48.2,Right,1.9,True,Track Segment 42
987,16.466,201,221.7,273.1,252.3,353.9,237.0,313.5,30.6,80.7,Left,2.0,True,Track Segment 43
987,16.466,225,255.6,262.2,279.0,331.9,267.3,297.0,23.3,69.7,Left,4.2,True,Track Segment 44
987,16.466,230,147.7,255.2,173.1,326.9,160.4,291.0,25.4,71.7,Left,0.9,True,Track Segment 45
987,16.466,232,271.3,251.4,301.2,329.3,286.3,290.4,29.9,77.9,Left,2.3,True,Track Segment 46
987,16.466,239,527.8,260.9,551.2,330.8,539.5,295.9,23.5,69.9,Middle,1.8,True,Track Segment 47
987,16.466,242,432.7,251.5,457.4,331.1,445.1,291.3,24.6,79.6,Middle,1.2,True,Track Segment 48
987,16.466,246,89.8,267.2,117.1,348.9,103.4,308.0,27.3,81.7,Left,4.6,True,Track Segment 49
987,16.466,251,178.5,267.9,204.4,345.7,191.5,306.8,25.9,77.7,Left,0.6,True,Track Segment 50
987,16.466,263,547.0,258.6,564.6,327.5,555.8,293.1,17.5,68.9,Middle,1.8,True,Track Segment 51
987,16.466,267,320.7,280.6,344.7,313.7,332.7,297.2,24.0,33.1,Middle,0.0,False,
990,16.517,10,320.8,243.0,346.7,314.1,333.8,278.6,25.9,71.1,Middle,1.5,True,Track Segment 8
990,16.517,98,493.9,261.2,519.4,345.6,506.7,303.4,25.5,84.4,Middle,1.3,True,Track Segment 22
990,16.517,162,475.8,255.5,502.6,332.7,489.2,294.1,26.8,77.2,Middle,2.7,True,Track Segment 34
990,16.517,186,451.6,300.6,481.2,395.8,466.4,348.2,29.6,95.2,Middle,3.1,True,Track Segment 39
990,16.517,194,672.5,346.8,706.6,394.7,689.6,370.7,34.2,47.8,Right,2.1,True,Track Segment 42
990,16.517,201,223.2,273.0,254.0,353.9,238.6,313.4,30.8,80.9,Left,1.6,True,Track Segment 43
990,16.517,225,259.2,260.9,282.6,331.0,270.9,296.0,23.4,70.2,Left,3.7,True,Track Segment 44
990,16.517,230,150.0,256.3,174.3,325.5,162.1,290.9,24.3,69.2,Left,1.7,True,Track Segment 45
990,16.517,232,275.0,251.4,304.0,328.3,289.5,289.9,29.1,76.9,Left,3.2,True,Track Segment 46
990,16.517,239,529.3,260.7,552.4,329.9,540.9,295.3,23.1,69.2,Middle,1.5,True,Track Segment 47
990,16.517,242,432.0,249.5,456.8,331.3,444.4,290.4,24.9,81.8,Middle,1.1,True,Track Segment 48
990,16.517,246,93.2,267.6,120.5,348.1,106.9,307.8,27.3,80.5,Left,3.5,True,Track Segment 49
990,16.517,251,179.5,267.5,206.1,345.2,192.8,306.4,26.5,77.8,Left,1.4,True,Track Segment 50
990,16.517,263,548.5,257.5,566.3,326.6,557.4,292.1,17.8,69.1,Middle,1.9,True,Track Segment 51
993,16.567,10,321.8,244.0,347.3,313.7,334.6,278.8,25.6,69.6,Middle,0.8,True,Track Segment 8
993,16.567,98,494.9,257.6,522.6,346.4,508.7,302.0,27.8,88.7,Middle,2.4,True,Track Segment 22
993,16.567,162,477.6,254.9,505.1,335.0,491.4,295.0,27.5,80.1,Middle,2.4,True,Track Segment 34
993,16.567,186,453.4,300.8,483.1,395.4,468.2,348.1,29.8,94.6,Middle,1.8,True,Track Segment 39
993,16.567,194,675.2,346.7,709.1,394.3,692.2,370.5,33.9,47.6,Right,2.6,True,Track Segment 42
993,16.567,201,224.4,272.2,255.1,352.7,239.8,312.5,30.7,80.6,Left,1.5,True,Track Segment 43
993,16.567,225,262.9,259.2,286.9,331.7,274.9,295.4,24.1,72.5,Left,4.0,True,Track Segment 44
993,16.567,230,151.9,254.9,177.3,326.3,164.6,290.6,25.5,71.4,Left,2.5,True,Track Segment 45
993,16.567,232,278.1,251.2,306.6,327.7,292.4,289.5,28.4,76.5,Left,2.9,True,Track Segment 46
993,16.567,239,530.5,260.3,553.6,330.0,542.0,295.2,23.1,69.6,Middle,1.1,True,Track Segment 47
993,16.567,242,431.4,248.2,456.1,331.5,443.8,289.9,24.7,83.3,Middle,0.8,True,Track Segment 48
993,16.567,246,99.6,268.1,127.4,348.5,113.5,308.3,27.8,80.4,Left,6.6,True,Track Segment 49
993,16.567,251,180.6,266.6,207.5,344.5,194.0,305.5,26.8,77.9,Left,1.5,True,Track Segment 50
993,16.567,263,549.9,258.0,567.9,326.4,558.9,292.2,18.0,68.4,Middle,1.5,True,Track Segment 51
996,16.617,10,322.7,245.1,347.6,314.0,335.1,279.6,24.9,68.8,Middle,0.9,True,Track Segment 8
996,16.617,98,495.9,254.8,524.9,345.8,510.4,300.3,29.0,91.0,Middle,2.4,True,Track Segment 22
996,16.617,162,479.6,253.7,507.5,335.9,493.6,294.8,27.9,82.2,Middle,2.2,True,Track Segment 34
996,16.617,186,457.1,300.8,486.9,395.5,472.0,348.1,29.8,94.7,Middle,3.8,True,Track Segment 39
996,16.617,194,677.3,346.8,711.0,394.4,694.1,370.6,33.8,47.5,Right,1.9,True,Track Segment 42
996,16.617,201,225.5,270.8,256.6,352.3,241.1,311.6,31.1,81.5,Left,1.6,True,Track Segment 43
996,16.617,225,267.1,259.1,291.7,332.8,279.4,295.9,24.6,73.7,Left,4.5,True,Track Segment 44
996,16.617,230,153.8,255.5,179.4,327.6,166.6,291.5,25.6,72.2,Left,2.2,True,Track Segment 45
996,16.617,232,280.7,252.2,308.2,328.1,294.5,290.1,27.5,75.9,Left,2.2,True,Track Segment 46
996,16.617,239,532.5,260.2,555.6,330.6,544.0,295.4,23.1,70.4,Middle,2.0,True,Track Segment 47
996,16.617,242,431.0,246.5,455.4,330.9,443.2,288.7,24.4,84.4,Middle,1.3,True,Track Segment 48
996,16.617,246,104.3,268.2,132.1,347.6,118.2,307.9,27.8,79.4,Left,4.7,True,Track Segment 49
996,16.617,251,180.2,266.1,207.6,345.0,193.9,305.6,27.4,78.9,Left,0.1,True,Track Segment 50
996,16.617,263,551.9,258.3,570.5,327.8,561.2,293.1,18.6,69.5,Middle,2.5,True,Track Segment 51
999,16.667,10,322.9,245.2,347.9,315.1,335.4,280.2,25.0,69.9,Middle,0.7,True,Track Segment 8
999,16.667,98,499.0,255.0,528.4,345.9,513.7,300.5,29.4,90.9,Middle,3.3,True,Track Segment 22
999,16.667,162,482.9,254.8,508.9,332.3,495.9,293.6,26.0,77.4,Middle,2.6,True,Track Segment 34
999,16.667,186,462.9,301.3,492.7,395.6,477.8,348.4,29.8,94.3,Middle,5.8,True,Track Segment 39
999,16.667,194,680.6,347.0,714.4,394.7,697.5,370.9,33.8,47.7,Right,3.4,True,Track Segment 42
999,16.667,201,227.3,271.1,259.0,352.7,243.1,311.9,31.7,81.6,Left,2.0,True,Track Segment 43
999,16.667,225,271.5,259.7,296.2,332.5,283.8,296.1,24.7,72.8,Left,4.4,True,Track Segment 44
999,16.667,230,155.2,255.2,180.5,327.1,167.8,291.2,25.3,71.9,Left,1.2,True,Track Segment 45
999,16.667,239,535.5,259.9,558.8,331.8,547.1,295.8,23.3,71.9,Middle,3.1,True,Track Segment 47
999,16.667,242,431.1,246.9,455.4,331.9,443.3,289.4,24.3,85.1,Middle,0.7,True,Track Segment 48
999,16.667,246,109.7,266.3,138.1,348.3,123.9,307.3,28.4,82.0,Left,5.7,True,Track Segment 49
999,16.667,251,180.4,266.3,207.4,344.6,193.9,305.4,27.0,78.3,Left,0.2,True,Track Segment 50
999,16.667,263,555.5,259.0,574.1,328.0,564.8,293.5,18.6,69.0,Middle,3.6,True,Track Segment 51
1002,16.717,10,324.3,246.5,348.5,316.0,336.4,281.2,24.3,69.4,Middle,1.4,True,Track Segment 8
1002,16.717,98,501.4,257.0,530.7,346.6,516.1,301.8,29.3,89.5,Middle,2.7,True,Track Segment 22
1002,16.717,162,487.2,256.3,510.3,325.1,498.8,290.7,23.1,68.8,Middle,4.1,True,Track Segment 34
1002,16.717,186,468.3,304.6,497.4,396.9,482.8,350.8,29.2,92.3,Middle,5.5,True,Track Segment 39
1002,16.717,194,685.4,348.0,718.7,395.0,702.1,371.5,33.3,47.0,Right,4.6,True,Track Segment 42
1002,16.717,201,230.8,272.5,262.9,354.1,246.8,313.3,32.1,81.6,Left,4.0,True,Track Segment 43
1002,16.717,225,278.1,260.6,303.5,332.4,290.8,296.5,25.4,71.8,Left,7.0,True,Track Segment 44
1002,16.717,230,158.0,255.9,183.1,328.7,170.6,292.3,25.1,72.8,Left,3.0,True,Track Segment 45
1002,16.717,232,288.0,251.9,315.2,329.4,301.6,290.7,27.2,77.5,Left,7.1,True,Track Segment 46
1002,16.717,239,538.8,261.5,562.0,333.0,550.4,297.2,23.1,71.6,Middle,3.6,True,Track Segment 47
1002,16.717,242,433.1,250.0,456.7,332.4,444.9,291.2,23.6,82.4,Middle,2.4,True,Track Segment 48
1002,16.717,246,116.4,267.7,144.6,348.8,130.5,308.3,28.2,81.1,Left,6.7,True,Track Segment 49
1002,16.717,251,180.5,265.6,207.7,344.9,194.1,305.2,27.2,79.3,Left,0.3,True,Track Segment 50
1002,16.717,263,559.2,259.6,578.0,328.9,568.6,294.2,18.8,69.3,Middle,3.9,True,Track Segment 51
1005,16.767,10,326.8,249.4,350.0,317.2,338.4,283.3,23.2,67.8,Middle,2.9,True,Track Segment 8
1005,16.767,98,504.8,260.8,534.3,349.2,519.6,305.0,29.5,88.5,Middle,4.7,True,Track Segment 22
1005,16.767,186,474.9,302.9,504.7,398.5,489.8,350.7,29.9,95.7,Middle,7.0,True,Track Segment 39
1005,16.767,194,690.3,350.2,723.7,397.4,707.0,373.8,33.4,47.2,Right,5.4,True,Track Segment 42
1005,16.767,201,234.9,274.6,267.3,356.1,251.1,315.3,32.4,81.5,Left,4.7,True,Track Segment 43
1005,16.767,225,284.4,259.2,311.9,334.0,298.1,296.6,27.6,74.9,Left,7.3,True,Track Segment 44
1005,16.767,230,161.6,258.2,186.0,330.5,173.8,294.3,24.4,72.3,Left,3.8,True,Track Segment 45
1005,16.767,232,290.2,255.5,317.3,332.3,303.8,293.9,27.0,76.9,Left,3.9,True,Track Segment 46
1005,16.767,239,543.3,262.8,566.4,334.5,554.9,298.6,23.1,71.7,Middle,4.7,True,Track Segment 47
1005,16.767,242,435.1,253.7,459.1,334.5,447.1,294.1,24.0,80.7,Middle,3.6,True,Track Segment 48
1005,16.767,246,121.5,269.0,149.7,350.5,135.6,309.7,28.2,81.6,Left,5.3,True,Track Segment 49
1005,16.767,251,182.3,267.1,209.2,345.6,195.7,306.4,27.0,78.5,Left,2.0,True,Track Segment 50
1005,16.767,263,563.7,261.2,582.6,330.0,573.2,295.6,18.8,68.8,Middle,4.8,True,Track Segment 51
1008,16.817,10,329.5,250.3,352.4,317.7,341.0,284.0,22.9,67.4,Middle,2.7,True,Track Segment 8
1008,16.817,98,510.7,259.0,537.1,338.5,523.9,298.7,26.4,79.4,Middle,7.6,True,Track Segment 22
1008,16.817,186,483.5,302.7,513.6,399.7,498.5,351.2,30.2,97.0,Middle,8.7,True,Track Segment 39
1008,16.817,194,696.1,351.3,729.8,399.0,713.0,375.1,33.7,47.7,Right,6.1,True,Track Segment 42
1008,16.817,201,239.8,275.3,272.8,357.4,256.3,316.3,32.9,82.2,Left,5.3,True,Track Segment 43
1008,16.817,225,291.4,259.4,320.5,335.4,306.0,297.4,29.1,76.0,Left,7.9,True,Track Segment 44
1008,16.817,230,165.4,262.0,190.1,337.5,177.8,299.7,24.8,75.5,Left,6.7,True,Track Segment 45
1008,16.817,239,549.1,262.9,572.7,336.3,560.9,299.6,23.6,73.4,Middle,6.1,True,Track Segment 47
1008,16.817,242,437.7,256.8,462.0,335.2,449.9,296.0,24.4,78.5,Middle,3.4,True,Track Segment 48
1008,16.817,246,128.6,269.9,157.4,351.5,143.0,310.7,28.8,81.5,Left,7.5,True,Track Segment 49
1008,16.817,251,180.8,269.7,208.7,347.3,194.8,308.5,27.9,77.6,Left,2.3,True,Track Segment 50
1008,16.817,263,569.1,260.4,588.3,330.6,578.7,295.5,19.2,70.1,Middle,5.5,True,Track Segment 51
1011,16.867,10,334.5,249.9,357.2,317.7,345.8,283.8,22.8,67.7,Middle,4.8,True,Track Segment 8
1011,16.867,98,514.9,260.7,542.6,344.3,528.8,302.5,27.7,83.6,Middle,6.2,True,Track Segment 22
1011,16.867,186,493.3,299.4,524.5,400.4,508.9,349.9,31.3,101.0,Middle,10.5,True,Track Segment 39
1011,16.867,194,702.4,351.8,735.8,399.0,719.1,375.4,33.4,47.3,Right,6.1,True,Track Segment 42
1011,16.867,201,245.6,276.7,278.7,358.1,262.1,317.4,33.0,81.4,Left,5.9,True,Track Segment 43
1011,16.867,225,298.7,260.5,328.0,334.5,313.3,297.5,29.3,74.0,Left,7.3,True,Track Segment 44
1011,16.867,230,171.9,260.3,196.0,334.6,184.0,297.5,24.2,74.3,Left,6.6,True,Track Segment 45
1011,16.867,239,555.0,263.7,578.2,335.7,566.6,299.7,23.1,72.0,Middle,5.7,True,Track Segment 47
1011,16.867,242,442.4,257.1,467.8,335.5,455.1,296.3,25.4,78.4,Middle,5.2,True,Track Segment 48
1011,16.867,246,137.3,270.2,166.4,350.6,151.8,310.4,29.0,80.3,Left,8.8,True,Track Segment 49
1011,16.867,251,187.2,270.0,215.1,346.8,201.1,308.4,28.0,76.8,Left,6.3,True,Track Segment 50
1011,16.867,263,575.4,261.9,594.3,330.6,584.8,296.2,18.9,68.7,Middle,6.1,True,Track Segment 51
1014,16.917,10,340.0,249.4,362.7,315.7,351.3,282.6,22.7,66.3,Middle,5.6,True,Track Segment 8
1014,16.917,98,520.1,263.5,547.7,346.4,533.9,305.0,27.5,82.9,Middle,5.7,True,Track Segment 22
1014,16.917,186,504.4,301.0,535.6,399.8,520.0,350.4,31.2,98.9,Middle,11.1,True,Track Segment 39
1014,16.917,194,711.0,351.8,743.5,397.5,727.3,374.7,32.5,45.8,Right,8.2,True,Track Segment 42
1014,16.917,201,252.8,275.8,286.5,357.5,269.7,316.7,33.8,81.7,Left,7.6,True,Track Segment 43
1014,16.917,225,307.1,259.0,337.0,333.0,322.1,296.0,29.9,74.0,Middle,8.9,True,Track Segment 44
1014,16.917,230,178.0,259.9,201.1,330.8,189.6,295.4,23.2,70.8,Left,6.0,True,Track Segment 45
1014,16.917,239,562.1,263.3,585.1,334.8,573.6,299.1,23.0,71.5,Middle,7.0,True,Track Segment 47
1014,16.917,242,447.6,257.7,473.6,334.5,460.6,296.1,25.9,76.8,Middle,5.5,True,Track Segment 48
1014,16.917,246,146.5,269.3,176.5,349.9,161.5,309.6,30.0,80.6,Left,9.7,True,Track Segment 49
1014,16.917,251,196.0,269.5,223.8,346.7,209.9,308.1,27.8,77.2,Left,8.8,True,Track Segment 50
1014,16.917,263,582.5,260.9,601.8,330.4,592.2,295.6,19.3,69.5,Middle,7.4,True,Track Segment 51
1017,16.967,10,346.6,250.0,368.3,313.0,357.5,281.5,21.7,63.0,Middle,6.3,True,Track Segment 8
1017,16.967,98,527.3,265.6,553.4,344.0,540.3,304.8,26.1,78.5,Middle,6.4,True,Track Segment 22
1017,16.967,186,512.4,301.4,543.1,398.6,527.8,350.0,30.7,97.2,Middle,7.8,True,Track Segment 39
1017,16.967,194,718.5,350.3,751.1,396.2,734.8,373.3,32.7,45.9,Right,7.6,True,Track Segment 42
1017,16.967,201,260.1,276.2,293.9,356.6,277.0,316.4,33.8,80.4,Left,7.3,True,Track Segment 43
1017,16.967,225,317.0,258.0,347.2,332.3,332.1,295.2,30.2,74.2,Middle,10.0,True,Track Segment 44
1017,16.967,239,568.8,262.5,591.4,332.6,580.1,297.5,22.6,70.0,Middle,6.7,True,Track Segment 47
1017,16.967,242,453.8,257.6,479.9,332.9,466.8,295.3,26.1,75.3,Middle,6.3,True,Track Segment 48
1017,16.967,246,154.8,268.2,185.7,348.8,170.2,308.5,30.9,80.5,Left,8.8,True,Track Segment 49
1017,16.967,251,201.5,268.5,229.8,346.4,215.7,307.4,28.4,77.9,Left,5.8,True,Track Segment 50
1017,16.967,263,589.5,259.8,608.6,328.8,599.0,294.3,19.1,69.0,Middle,6.9,True,Track Segment 51
1020,17.017,10,350.7,249.0,373.4,312.7,362.0,280.8,22.7,63.7,Middle,4.6,True,Track Segment 8
1020,17.017,98,534.2,265.7,556.8,332.0,545.5,298.8,22.7,66.3,Middle,7.9,True,Track Segment 22
1020,17.017,186,518.0,299.7,548.4,396.9,533.2,348.3,30.4,97.2,Middle,5.7,True,Track Segment 39
1020,17.017,194,724.6,348.5,757.2,394.1,740.9,371.3,32.6,45.6,Right,6.4,True,Track Segment 42
1020,17.017,201,265.3,273.7,299.5,354.5,282.4,314.1,34.2,80.7,Left,5.9,True,Track Segment 43
1020,17.017,225,324.0,253.4,355.1,330.1,339.6,291.8,31.1,76.7,Middle,8.2,True,Track Segment 44
1020,17.017,239,574.2,260.7,597.1,331.4,585.6,296.1,22.9,70.7,Middle,5.7,True,Track Segment 47
1020,17.017,242,457.2,254.3,483.7,331.3,470.5,292.8,26.6,77.0,Middle,4.5,True,Track Segment 48
1020,17.017,246,161.6,268.4,193.3,348.0,177.4,308.2,31.7,79.6,Left,7.2,True,Track Segment 49
1020,17.017,251,205.2,265.3,234.4,345.1,219.8,305.2,29.2,79.8,Left,4.7,True,Track Segment 50
1020,17.017,263,595.1,258.7,614.4,328.4,604.7,293.6,19.4,69.7,Middle,5.7,True,Track Segment 51
1023,17.067,10,352.6,248.0,376.2,312.3,364.4,280.2,23.6,64.3,Middle,2.5,True,Track Segment 8
1023,17.067,98,538.5,263.0,560.7,326.0,549.6,294.5,22.1,63.0,Middle,5.9,True,Track Segment 22
1023,17.067,186,522.9,299.9,552.7,395.3,537.8,347.6,29.8,95.4,Middle,4.7,True,Track Segment 39
1023,17.067,194,728.3,346.8,761.2,392.8,744.7,369.8,32.9,46.0,Right,4.1,True,Track Segment 42
1023,17.067,201,268.7,271.9,303.4,353.4,286.1,312.7,34.7,81.5,Left,4.0,True,Track Segment 43
1023,17.067,225,329.4,252.3,360.0,327.9,344.7,290.1,30.6,75.6,Middle,5.4,True,Track Segment 44
1023,17.067,239,578.1,259.0,600.5,328.5,589.3,293.8,22.5,69.6,Middle,4.4,True,Track Segment 47
1023,17.067,242,457.5,251.8,484.1,329.6,470.8,290.7,26.6,77.8,Middle,2.1,True,Track Segment 48
1023,17.067,246,167.5,265.9,200.4,346.3,184.0,306.1,32.9,80.4,Left,6.9,True,Track Segment 49
1023,17.067,251,208.3,265.4,236.6,342.9,222.4,304.2,28.3,77.4,Left,2.8,True,Track Segment 50
1023,17.067,263,598.0,256.5,617.3,325.7,607.6,291.1,19.3,69.2,Middle,3.8,True,Track Segment 51
1026,17.117,10,353.6,248.2,377.1,310.9,365.4,279.5,23.5,62.6,Middle,1.2,True,Track Segment 8
1026,17.117,186,525.3,298.9,555.3,394.7,540.3,346.8,30.0,95.8,Middle,2.6,True,Track Segment 39
1026,17.117,194,731.2,345.8,763.1,390.4,747.1,368.1,31.9,44.6,Right,2.9,True,Track Segment 42
1026,17.117,201,270.6,270.8,305.1,352.6,287.8,311.7,34.6,81.8,Left,2.0,True,Track Segment 43
1026,17.117,225,332.5,253.6,362.4,326.4,347.4,290.0,29.9,72.8,Middle,2.7,True,Track Segment 44
1026,17.117,239,580.2,257.8,602.8,327.5,591.5,292.6,22.6,69.7,Middle,2.5,True,Track Segment 47
1026,17.117,242,455.5,249.9,481.5,328.0,468.5,288.9,26.0,78.1,Middle,2.9,True,Track Segment 48
1026,17.117,246,172.1,260.8,207.0,344.8,189.6,302.8,34.9,84.0,Left,6.5,True,Track Segment 49
1026,17.117,251,208.8,265.1,236.6,341.9,222.7,303.5,27.8,76.9,Left,0.8,True,Track Segment 50
1026,17.117,263,600.3,254.9,619.5,323.4,609.9,289.2,19.2,68.5,Middle,3.0,True,Track Segment 51
1029,17.167,186,525.9,293.8,557.0,394.3,541.4,344.1,31.1,100.5,Middle,2.9,True,Track Segment 39
1029,17.167,194,732.4,344.5,764.6,389.3,748.5,366.9,32.2,44.8,Right,1.8,True,Track Segment 42
1029,17.167,201,271.2,269.6,305.4,351.4,288.3,310.5,34.2,81.8,Left,1.3,True,Track Segment 43
1029,17.167,225,332.9,253.8,362.8,325.4,347.8,289.6,29.8,71.6,Middle,0.6,True,Track Segment 44
